n,design,distr,effectX1,effectX2,effectX1X2,X1,X2,X1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
16,4x3,likert5B,1,0,0,0.1002,0.0274,0.0797,0.0234,0.0318,0.0568,0.025,0.0337,0.0464,0.0313,0.0174,0.0288,0.0251,0.027,0.0525
16,4x3,likert5B,1,0,0,0.1837,0.0243,0.0151,0.0618,0.0011,0.0081,0.1106,0.0055,0.01,0.0962,0.012,0.0128,0.0993,0.004,0.0087
16,4x3,likert5B,1,0,0,0.1666,0.0093,0.0318,0.1114,0.0081,0.0313,0.1119,0.0088,0.0314,0.09,0.0058,0.0268,0.1115,0.0081,0.029
16,4x3,likert5B,1,0,0,0.2196,0.0038,0.0106,0.2213,0.0012,0.0156,0.2446,0.0034,0.0182,0.2574,0.0016,0.0162,0.2229,0.0012,0.0158
16,4x3,likert5B,1,0,0,0.1564,0.0135,0.0862,0.1625,0.0163,0.0777,0.1305,0.0185,0.0895,0.1275,0.0252,0.0934,0.1562,0.021,0.0828
16,4x3,likert5B,1,0,0,0.1723,0.0256,0.0381,0.1568,0.0296,0.0524,0.1535,0.0337,0.0518,0.1781,0.0508,0.0473,0.1629,0.0278,0.0545
16,4x3,likert5B,1,0,0,0.1942,0.0045,0.0841,0.1494,0.0103,0.0353,0.137,0.0092,0.041,0.1365,0.0017,0.0501,0.156,0.007,0.0373
16,4x3,likert5B,1,0,0,0.1461,0.0073,0.0166,0.0537,0.0178,0.0326,0.069,0.0095,0.0289,0.0758,0.0121,0.0355,0.0668,0.0125,0.03
16,4x3,likert5B,1,0,0,0.1155,0.0187,0.052,0.1061,0.0173,0.0544,0.1044,0.0164,0.0538,0.0854,0.0776,0.0623,0.1088,0.0167,0.0585
16,4x3,likert5B,1,0,0,0.1136,0.0146,0.0168,0.0828,0.0066,0.027,0.0627,0.0073,0.0291,0.0557,0.0094,0.0376,0.0749,0.0075,0.029
16,4x3,likert5B,1,0,0,0.1869,0.0305,0.0544,0.1028,0.0143,0.0408,0.0821,0.0041,0.032,0.05,0.0087,0.0432,0.0941,0.0091,0.0392
16,4x3,likert5B,1,0,0,0.099,0.0296,0.0398,0.0393,0.0288,0.0575,0.0457,0.0307,0.0696,0.0271,0.0319,0.0793,0.0417,0.0302,0.0585
16,4x3,likert5B,1,0,0,0.1356,0.0064,0.0333,0.1216,0.0252,0.0374,0.1335,0.0235,0.038,0.1395,0.0347,0.0556,0.1393,0.024,0.0416
16,4x3,likert5B,1,0,0,0.1125,0.0035,0.0221,0.0434,0.0033,0.0474,0.0546,0.0018,0.034,0.0463,0.0076,0.0257,0.0473,0.0022,0.0297
16,4x3,likert5B,1,0,0,0.1528,0.0046,0.0251,0.0896,0.0145,0.0199,0.0801,0.0308,0.027,0.1049,0.006,0.0375,0.0861,0.0233,0.026
16,4x3,likert5B,1,0,0,0.2502,0.0098,0.0508,0.1828,0.0014,0.0375,0.1846,0.0027,0.0423,0.2121,0.0047,0.0412,0.1813,0.0019,0.0413
16,4x3,likert5B,1,0,0,0.1681,0.0083,0.014,0.1444,0.0241,0.0112,0.1494,0.0229,0.0106,0.1159,0.0159,0.0118,0.1592,0.0271,0.0084
16,4x3,likert5B,1,0,0,0.2328,0.0056,0.029,0.1791,0.0027,0.0168,0.1936,0.0045,0.018,0.1867,0.0018,0.0222,0.1895,0.0028,0.0167
16,4x3,likert5B,1,0,0,0.1741,0.0194,0.0167,0.1493,0.0218,0.0192,0.1469,0.0217,0.0135,0.1455,0.0227,0.019,0.1517,0.0218,0.0193
16,4x3,likert5B,1,0,0,0.2519,0.0169,0.0305,0.1037,0.0063,0.0385,0.1071,0.0134,0.0678,0.0722,0.0059,0.0649,0.1145,0.0109,0.0693
16,4x3,likert5B,1,0,0,0.2104,0.0144,0.0837,0.2008,0.009,0.0869,0.2124,0.032,0.0894,0.2105,0.0304,0.0938,0.2144,0.0161,0.0929
16,4x3,likert5B,1,0,0,0.2183,0.0044,0.0135,0.1915,0.0132,0.0235,0.1792,0.0145,0.0208,0.2084,0.0303,0.0164,0.1702,0.0156,0.02
16,4x3,likert5B,1,0,0,0.1727,0.0003,0.0183,0.1547,0.0026,0.0483,0.1446,0.0019,0.0369,0.1233,0.0005,0.0412,0.138,0.0016,0.0394
16,4x3,likert5B,1,0,0,0.1514,0.0183,0.0435,0.1195,0.0109,0.0435,0.1474,0.014,0.0416,0.0964,0.0173,0.0325,0.1482,0.0156,0.0412
16,4x3,likert5B,1,0,0,0.2741,0.0043,0.068,0.1057,0.0065,0.013,0.1397,0.0122,0.0272,0.1027,0.0204,0.0404,0.1359,0.0079,0.0199
16,4x3,likert5B,1,0,0,0.1654,0.0058,0.0422,0.1062,0.0069,0.0157,0.1093,0.0101,0.0371,0.0951,0.0112,0.037,0.1127,0.01,0.0311
16,4x3,likert5B,1,0,0,0.2367,0.0066,0.0459,0.1647,0.0036,0.0485,0.1777,0.0021,0.0429,0.2178,0.0161,0.0543,0.1799,0.0031,0.0466
16,4x3,likert5B,1,0,0,0.1987,0.0038,0.0151,0.1515,0.0079,0.017,0.151,0.0072,0.0143,0.1608,0.0016,0.0055,0.1533,0.0054,0.0189
16,4x3,likert5B,1,0,0,0.0426,0.0029,0.0118,0.0306,0.002,0.0235,0.0224,0.002,0.0231,0.0404,0.0047,0.0278,0.0312,0.0035,0.0213
16,4x3,likert5B,1,0,0,0.2231,0.0051,0.0412,0.1222,0.0016,0.0166,0.1153,0.0009,0.0335,0.0259,0.0094,0.054,0.1263,0.0007,0.0277
16,4x3,likert5B,1,0,0,0.1937,0.0425,0.0402,0.1605,0.0232,0.0446,0.186,0.0264,0.0453,0.1702,0.0355,0.0314,0.1818,0.0264,0.0431
16,4x3,likert5B,1,0,0,0.1564,0.0131,0.0392,0.1393,0.0095,0.0166,0.1484,0.0126,0.0213,0.1419,0.0173,0.0238,0.152,0.0088,0.0149
16,4x3,likert5B,1,0,0,0.2596,0.002,0.0288,0.2286,0.0101,0.0241,0.2512,0.0047,0.0259,0.2313,0.0176,0.0383,0.263,0.007,0.0238
16,4x3,likert5B,1,0,0,0.0948,0.003,0.0146,0.0543,0.002,0.0351,0.0687,0.0022,0.0428,0.0744,0.0009,0.0562,0.0614,0.0028,0.0391
16,4x3,likert5B,1,0,0,0.1573,0.0044,0.0258,0.0642,0.0022,0.0306,0.0613,0.0067,0.0318,0.1158,0.055,0.044,0.068,0.0043,0.0316
16,4x3,likert5B,1,0,0,0.1655,0.0211,0.0033,0.1098,0.0107,0.0085,0.1046,0.0057,0.005,0.0598,0.0061,0.0051,0.1078,0.0067,0.0058
16,4x3,likert5B,1,0,0,0.0389,0.0341,0.0582,0.0116,0.0326,0.0443,0.0094,0.0367,0.0387,0.0635,0.0546,0.0875,0.0113,0.031,0.043
16,4x3,likert5B,1,0,0,0.2306,0.004,0.026,0.1519,0.0002,0.0028,0.1434,0.0001,0.0099,0.1547,0.0011,0.0107,0.1485,0.0005,0.0075
16,4x3,likert5B,1,0,0,0.2825,0.0005,0.0677,0.0713,0.0041,0.0412,0.0874,0.0031,0.0326,0.1442,0.0385,0.0984,0.0781,0.0037,0.0379
16,4x3,likert5B,1,0,0,0.1795,0.0031,0.0306,0.1613,0.0001,0.043,0.1466,0.0006,0.0404,0.1497,0.0058,0.0399,0.1599,0.0003,0.0452
16,4x3,likert5B,1,0,0,0.1497,0.024,0.1085,0.1161,0.0204,0.0865,0.095,0.0148,0.0672,0.0911,0.0183,0.0745,0.1105,0.0205,0.0806
16,4x3,likert5B,1,0,0,0.1694,0.0035,0.0156,0.125,0.001,0.0227,0.13,0.0015,0.0265,0.107,0.0001,0.0261,0.1305,0.0007,0.0243
16,4x3,likert5B,1,0,0,0.2822,0.0008,0.0689,0.2692,0.0002,0.0516,0.2648,0.0002,0.0662,0.283,0.0023,0.0607,0.2682,0.0005,0.0645
16,4x3,likert5B,1,0,0,0.1421,0,0.0285,0.0689,0.0003,0.0229,0.0976,0.0001,0.0259,0.0965,0.0005,0.0317,0.0957,0.0001,0.0252
16,4x3,likert5B,1,0,0,0.1234,0.0291,0.0285,0.0615,0.0263,0.038,0.0467,0.019,0.0215,0.0669,0.0332,0.0314,0.0536,0.021,0.0315
16,4x3,likert5B,1,0,0,0.0777,0.0254,0.0441,0.0189,0.0022,0.0321,0.0175,0.0001,0.0362,0.0105,0.007,0.0233,0.0178,0.0004,0.0357
16,4x3,likert5B,1,0,0,0.117,0.0365,0.0194,0.0978,0.0364,0.0238,0.0951,0.0315,0.0282,0.0845,0.024,0.0199,0.0931,0.0326,0.0254
32,4x3,likert5B,1,0,0,0.1747,0.014,0.008,0.1269,0.0038,0.0238,0.126,0.0029,0.0228,0.112,0.0004,0.0338,0.1247,0.0052,0.0204
32,4x3,likert5B,1,0,0,0.1216,0.012,0.0099,0.0981,0.0141,0.0151,0.0772,0.0224,0.0181,0.0708,0.0175,0.0274,0.0914,0.0171,0.0159
32,4x3,likert5B,1,0,0,0.1679,0.0019,0.009,0.1559,0.0068,0.0085,0.1434,0.0045,0.006,0.1498,0.0074,0.0085,0.1381,0.004,0.008
32,4x3,likert5B,1,0,0,0.1664,0.0008,0.0225,0.1497,0.0015,0.0156,0.1462,0.0037,0.0184,0.1693,0.0184,0.0246,0.1488,0.0023,0.0177
32,4x3,likert5B,1,0,0,0.1316,0.0162,0.0127,0.0728,0.0083,0.008,0.0742,0.0065,0.0052,0.0249,0.0263,0.0119,0.0782,0.008,0.0049
32,4x3,likert5B,1,0,0,0.1586,0.0061,0.0123,0.1336,0.0086,0.0168,0.1299,0.0184,0.0157,0.1203,0.0155,0.0138,0.136,0.0125,0.0156
32,4x3,likert5B,1,0,0,0.1144,0.0104,0.016,0.0991,0.0124,0.0194,0.0991,0.0116,0.0182,0.1234,0.0186,0.0383,0.0988,0.0122,0.0196
32,4x3,likert5B,1,0,0,0.1484,0.0008,0.0202,0.0773,0.0005,0.0189,0.0948,0.0019,0.0136,0.0732,0.0004,0.012,0.0867,0.0005,0.0145
32,4x3,likert5B,1,0,0,0.1284,0.001,0.0128,0.0739,0.0014,0.0104,0.114,0.0024,0.0173,0.1191,0.0339,0.0235,0.109,0.0013,0.0156
32,4x3,likert5B,1,0,0,0.1487,0.003,0.0232,0.1118,0.0034,0.0177,0.1173,0.003,0.0177,0.1318,0.0182,0.0207,0.119,0.0044,0.017
32,4x3,likert5B,1,0,0,0.227,0.0011,0.0142,0.1288,0.001,0.0091,0.1168,0.0042,0.0156,0.0943,0.0295,0.0409,0.1123,0.0042,0.0103
32,4x3,likert5B,1,0,0,0.1988,0.0011,0.0214,0.14,0.0048,0.0307,0.1275,0.0012,0.0247,0.1383,0.0039,0.0293,0.1366,0.0018,0.027
32,4x3,likert5B,1,0,0,0.1723,0.0157,0.0187,0.0906,0.0156,0.0135,0.1265,0.007,0.0089,0.079,0.0103,0.008,0.1139,0.0113,0.0108
32,4x3,likert5B,1,0,0,0.1868,0.0004,0.0144,0.1436,0.0009,0.0166,0.1442,0.0009,0.0156,0.1523,0.0023,0.0107,0.1392,0.0006,0.0172
32,4x3,likert5B,1,0,0,0.1721,0.0134,0.006,0.1414,0.0097,0.0088,0.1491,0.0103,0.0086,0.1463,0.0135,0.0037,0.1593,0.012,0.0061
32,4x3,likert5B,1,0,0,0.1803,0.0019,0.0163,0.0417,0.0018,0.0293,0.0442,0.0029,0.0404,0.2313,0.1358,0.1341,0.0464,0.0026,0.0388
32,4x3,likert5B,1,0,0,0.1484,0.0002,0.0105,0.1489,0.0018,0.011,0.1432,0.0012,0.0088,0.1121,0.0036,0.0132,0.151,0.0018,0.0112
32,4x3,likert5B,1,0,0,0.1037,0.0038,0.0292,0.0643,0.0035,0.0213,0.0701,0.0044,0.0227,0.0556,0.0017,0.0183,0.0667,0.0029,0.0194
32,4x3,likert5B,1,0,0,0.1404,0.0004,0.0098,0.1039,0.0002,0.0063,0.1096,0.0002,0.0064,0.1298,0.0008,0.0081,0.1207,0.0001,0.0065
32,4x3,likert5B,1,0,0,0.1364,0.0051,0.0229,0.1168,0.006,0.024,0.1237,0.0037,0.0176,0.1437,0.0033,0.0214,0.1113,0.0054,0.0228
32,4x3,likert5B,1,0,0,0.1753,0.0029,0.0115,0.1429,0.0041,0.0164,0.164,0.0078,0.0142,0.1029,0.014,0.01,0.1538,0.0061,0.013
32,4x3,likert5B,1,0,0,0.1224,0.0372,0.006,0.059,0.0546,0.0121,0.071,0.0464,0.0105,0.0727,0.0302,0.0197,0.0826,0.0486,0.0117
32,4x3,likert5B,1,0,0,0.1383,0.0025,0.0157,0.0728,0.0017,0.0076,0.0704,0.0016,0.0046,0.1322,0.1136,0.0432,0.0741,0.0015,0.005
32,4x3,likert5B,1,0,0,0.1904,0,0.0287,0.103,0.0049,0.0341,0.1097,0.0001,0.0183,0.1284,0.008,0.0272,0.1121,0.0012,0.0267
32,4x3,likert5B,1,0,0,0.1781,0.0029,0.0231,0.1539,0.0029,0.017,0.1471,0.0006,0.0137,0.1281,0.0083,0.0267,0.1518,0.0009,0.0148
32,4x3,likert5B,1,0,0,0.1749,0.0005,0.0114,0.1343,0.0002,0.0168,0.1353,0.0008,0.0175,0.1018,0.0013,0.014,0.1419,0.0006,0.0189
32,4x3,likert5B,1,0,0,0.165,0.0015,0.0084,0.1098,0.012,0.0092,0.115,0.0111,0.0098,0.1041,0.0129,0.012,0.1273,0.0105,0.009
32,4x3,likert5B,1,0,0,0.1442,0.0131,0.0319,0.0779,0.0058,0.0191,0.0797,0.0068,0.0189,0.11,0,0.0288,0.0863,0.0067,0.0254
32,4x3,likert5B,1,0,0,0.1551,0.0056,0.0174,0.1597,0.0049,0.0177,0.1542,0.006,0.0183,0.1438,0.0068,0.019,0.1614,0.0057,0.0196
32,4x3,likert5B,1,0,0,0.1231,0.0032,0.0193,0.1032,0.0054,0.0178,0.1048,0.0056,0.0163,0.1015,0.0035,0.0129,0.1033,0.0033,0.0171
32,4x3,likert5B,1,0,0,0.1297,0.0114,0.0156,0.0366,0.005,0.0128,0.0467,0.005,0.0083,0.0715,0.0596,0.0536,0.046,0.0055,0.0097
32,4x3,likert5B,1,0,0,0.1611,0.0032,0.0035,0.1158,0.002,0.008,0.1179,0.002,0.0068,0.113,0.0021,0.0058,0.1241,0.002,0.0068
32,4x3,likert5B,1,0,0,0.1903,0.003,0.0191,0.0913,0.0027,0.0176,0.1017,0.0044,0.0087,0.1335,0.0121,0.0206,0.1008,0.005,0.0165
32,4x3,likert5B,1,0,0,0.1899,0.0048,0.0148,0.1303,0.011,0.0126,0.119,0.0114,0.0101,0.1184,0.0097,0.0147,0.1334,0.0081,0.0119
32,4x3,likert5B,1,0,0,0.1807,0.0112,0.0229,0.1206,0.0113,0.0222,0.138,0.024,0.0164,0.1694,0.066,0.0256,0.139,0.0222,0.0176
32,4x3,likert5B,1,0,0,0.1944,0.0052,0.0148,0.1232,0.004,0.0203,0.1284,0.0079,0.0184,0.1456,0.0082,0.0138,0.1293,0.0061,0.0193
32,4x3,likert5B,1,0,0,0.1291,0.0047,0.0099,0.1037,0.0023,0.0206,0.1219,0.0027,0.027,0.134,0.0058,0.038,0.1137,0.0019,0.0252
32,4x3,likert5B,1,0,0,0.1195,0.0002,0.0248,0.0956,0.0003,0.0128,0.0995,0.0001,0.0139,0.1101,0.0025,0.0174,0.1028,0.0002,0.013
32,4x3,likert5B,1,0,0,0.1345,0.0024,0.0123,0.0672,0.0027,0.0043,0.077,0.0034,0.006,0.1003,0.0126,0.0182,0.0837,0.0038,0.0041
32,4x3,likert5B,1,0,0,0.1666,0.002,0.007,0.1274,0.0055,0.0081,0.1318,0.0048,0.0054,0.0995,0.0082,0.0074,0.1365,0.0052,0.0064
32,4x3,likert5B,1,0,0,0.1179,0.0046,0.0121,0.1208,0.0025,0.009,0.1205,0.0031,0.0136,0.1374,0.0056,0.0155,0.1211,0.0026,0.0095
32,4x3,likert5B,1,0,0,0.1316,0.0162,0.0064,0.1167,0.0169,0.0059,0.1128,0.0163,0.0063,0.1123,0.0174,0.0033,0.1172,0.0169,0.0058
32,4x3,likert5B,1,0,0,0.1309,0.0033,0.0173,0.1012,0.0024,0.0229,0.0933,0.0022,0.0244,0.062,0.0003,0.0189,0.1057,0.0028,0.0248
32,4x3,likert5B,1,0,0,0.1634,0.0041,0.022,0.0667,0.0041,0.0233,0.0705,0.0034,0.0195,0.1092,0.0076,0.0232,0.0693,0.0033,0.021
32,4x3,likert5B,1,0,0,0.138,0.0019,0.0436,0.1378,0.0021,0.0204,0.1198,0.0016,0.0264,0.1232,0.0192,0.0239,0.1346,0.0022,0.0219
32,4x3,likert5B,1,0,0,0.0499,0.0003,0.0173,0.063,0.0005,0.0147,0.0674,0.0003,0.0158,0.0508,0.0001,0.0108,0.0688,0,0.0137
32,4x3,likert5B,1,0,0,0.1046,0.0056,0.0232,0.0759,0.0098,0.0223,0.0758,0.0034,0.0245,0.1088,0.0164,0.0385,0.0803,0.0056,0.0254
32,4x3,likert5B,1,0,0,0.1476,0.003,0.0082,0.1232,0.0051,0.0256,0.122,0.0049,0.0233,0.1424,0.0024,0.0327,0.1172,0.0053,0.017
32,4x3,likert5B,1,0,0,0.1498,0.0029,0.0407,0.1044,0.0053,0.0268,0.1152,0.0056,0.0344,0.0944,0.0125,0.0435,0.1134,0.0051,0.0321
32,4x3,likert5B,1,0,0,0.129,0.0028,0.02,0.101,0.0058,0.0068,0.0873,0.0079,0.009,0.1003,0.003,0.0074,0.0979,0.0065,0.0075
32,4x3,likert5B,1,0,0,0.2168,0.0003,0.0251,0.1747,0.0011,0.0222,0.1821,0.0004,0.0294,0.197,0.0042,0.0434,0.1825,0.0004,0.0299
32,4x3,likert5B,1,0,0,0.1232,0.0127,0.0283,0.1066,0.0218,0.0245,0.1083,0.0224,0.0292,0.1258,0.027,0.0353,0.1039,0.0194,0.0238
32,4x3,likert5B,1,0,0,0.1141,0.0025,0.037,0.0563,0.0063,0.0111,0.0494,0.0091,0.0115,0.0099,0.0058,0.0099,0.0554,0.0085,0.0114
32,4x3,likert5B,1,0,0,0.1537,0.0017,0.0202,0.13,0,0.0163,0.1238,0.0002,0.0145,0.1208,0.0014,0.0127,0.1302,0,0.0163
32,4x3,likert5B,1,0,0,0.1683,0.0006,0.0212,0.0995,0.0038,0.0117,0.1169,0.0036,0.015,0.1106,0.0154,0.0239,0.1081,0.0042,0.0194
32,4x3,likert5B,1,0,0,0.1935,0.0016,0.0426,0.181,0.0001,0.0287,0.1743,0,0.0255,0.2052,0.0114,0.027,0.1841,0,0.0307
32,4x3,likert5B,1,0,0,0.1395,0.0013,0.0225,0.11,0.0015,0.0091,0.1063,0.0003,0.0146,0.0821,0.0011,0.0129,0.1109,0.0011,0.0096
32,4x3,likert5B,1,0,0,0.1771,0.0004,0.0173,0.1131,0.0025,0.0187,0.1339,0.0019,0.0128,0.0978,0.0021,0.0134,0.1277,0.0017,0.0142
32,4x3,likert5B,1,0,0,0.1907,0.0062,0.0352,0.1578,0.0038,0.0342,0.138,0.0044,0.0299,0.1199,0.018,0.0319,0.1552,0.0051,0.032
32,4x3,likert5B,1,0,0,0.1409,0.0028,0.043,0.1034,0.0004,0.0416,0.1071,0.0004,0.0344,0.0866,0.0007,0.0365,0.1091,0.0004,0.0377
32,4x3,likert5B,1,0,0,0.1509,0.0095,0.0154,0.1188,0.0113,0.0188,0.1152,0.0116,0.0219,0.0955,0.0098,0.027,0.1138,0.0113,0.024
32,4x3,likert5B,1,0,0,0.1386,0.0001,0.0194,0.1127,0.0032,0.012,0.1107,0.0015,0.0101,0.1727,0.0006,0.0118,0.1113,0.0018,0.0115
32,4x3,likert5B,1,0,0,0.1336,0.0035,0.0241,0.0831,0.0021,0.0279,0.0855,0.0013,0.0273,0.0823,0.0054,0.0238,0.0919,0.0027,0.0283
32,4x3,likert5B,1,0,0,0.1245,0.0013,0.0098,0.1047,0.0044,0.0103,0.0979,0.0054,0.0081,0.1018,0.0119,0.0142,0.1041,0.0044,0.0104
32,4x3,likert5B,1,0,0,0.1042,0.0183,0.0101,0.0723,0.0121,0.0088,0.0716,0.0085,0.0095,0.1365,0.0118,0.0218,0.075,0.0127,0.0089
32,4x3,likert5B,1,0,0,0.124,0.0053,0.0571,0.1176,0.0037,0.064,0.1157,0.0037,0.0614,0.1128,0.0031,0.0653,0.1175,0.003,0.0661
32,4x3,likert5B,1,0,0,0.1965,0.0116,0.0061,0.1501,0.006,0.0166,0.151,0.0042,0.0237,0.0521,0.0309,0.0603,0.1637,0.0078,0.0214
32,4x3,likert5B,1,0,0,0.1652,0.0096,0.0306,0.1299,0.006,0.0289,0.1394,0.0063,0.0279,0.1194,0.0066,0.0431,0.1377,0.0052,0.0244
32,4x3,likert5B,1,0,0,0.1125,0.0028,0.0247,0.0572,0.0022,0.0409,0.0524,0.0118,0.0292,0.0433,0.0005,0.0254,0.0554,0.0078,0.0339
32,4x3,likert5B,1,0,0,0.1605,0.0016,0.0249,0.0978,0.0037,0.0507,0.1053,0.0034,0.0381,0.144,0.004,0.0598,0.107,0.0031,0.0426
32,4x3,likert5B,1,0,0,0.1535,0.0126,0.0278,0.1307,0.0101,0.0237,0.1275,0.007,0.0266,0.1364,0.0064,0.0381,0.1323,0.009,0.0233
32,4x3,likert5B,1,0,0,0.1236,0.0003,0.0162,0.0879,0.0044,0.02,0.0867,0.0053,0.0188,0.09,0.0063,0.0213,0.0889,0.0047,0.0198
32,4x3,likert5B,1,0,0,0.1542,0.0001,0.0106,0.1385,0.004,0.0219,0.1336,0.0038,0.0221,0.1424,0.0038,0.0179,0.128,0.0032,0.0242
32,4x3,likert5B,1,0,0,0.0957,0.0045,0.019,0.0486,0.0042,0.0245,0.0566,0.0029,0.0264,0.0641,0.0123,0.0415,0.0487,0.0042,0.0264
32,4x3,likert5B,1,0,0,0.1586,0.0055,0.0222,0.1106,0.0045,0.0417,0.1009,0.0031,0.0366,0.0813,0.0249,0.0699,0.1107,0.0042,0.0424
32,4x3,likert5B,1,0,0,0.1841,0.0037,0.0126,0.159,0.007,0.0085,0.1376,0.0072,0.0071,0.1158,0.0116,0.0082,0.1549,0.007,0.0086
32,4x3,likert5B,1,0,0,0.1141,0.0005,0.0119,0.0895,0.0036,0.0036,0.0961,0.0035,0.0041,0.0947,0.0015,0.0003,0.0956,0.0042,0.0036
32,4x3,likert5B,1,0,0,0.1309,0.0009,0.0087,0.0534,0.0045,0.0081,0.0543,0.0032,0.0093,0.0547,0.0036,0.0104,0.0542,0.0044,0.0083
32,4x3,likert5B,1,0,0,0.1062,0.0293,0.0463,0.0654,0.0168,0.0238,0.0687,0.018,0.0391,0.0606,0.0179,0.0453,0.0685,0.0177,0.036
32,4x3,likert5B,1,0,0,0.1254,0.0053,0.0053,0.0795,0.0101,0.0071,0.081,0.0119,0.0067,0.1053,0.0114,0.0213,0.0797,0.0131,0.0057
32,4x3,likert5B,1,0,0,0.1434,0,0.0118,0.1154,0.0004,0.0118,0.1133,0.0002,0.0116,0.1893,0.0003,0.0124,0.1125,0.0001,0.0106
32,4x3,likert5B,1,0,0,0.1164,0.004,0.0173,0.0846,0.0092,0.014,0.0945,0.0046,0.0076,0.1323,0.0162,0.0205,0.0929,0.0061,0.0088
32,4x3,likert5B,1,0,0,0.167,0.0171,0.0149,0.1485,0.0157,0.0202,0.1418,0.0169,0.0193,0.1116,0.0434,0.0461,0.1565,0.0134,0.019
32,4x3,likert5B,1,0,0,0.1053,0.0053,0.02,0.0548,0.003,0.0241,0.0571,0.003,0.0228,0.1175,0.0008,0.0269,0.0562,0.0033,0.0237
32,4x3,likert5B,1,0,0,0.2001,0.004,0.024,0.1564,0.0031,0.0176,0.1615,0.0029,0.0144,0.1532,0.0087,0.0165,0.1588,0.003,0.0163
32,4x3,likert5B,1,0,0,0.1135,0.0008,0.0164,0.1037,0.0015,0.0148,0.093,0.001,0.0158,0.0972,0.0015,0.0133,0.0971,0.0014,0.0148
32,4x3,likert5B,1,0,0,0.1703,0.0033,0.0194,0.0899,0.0092,0.021,0.0897,0.0045,0.0199,0.1271,0.012,0.0286,0.0927,0.0072,0.021
32,4x3,likert5B,1,0,0,0.2528,0.0042,0.0176,0.2208,0.0041,0.0171,0.2295,0.0026,0.0193,0.2279,0.0045,0.0163,0.2278,0.0038,0.0169
32,4x3,likert5B,1,0,0,0.1571,0.0016,0.0319,0.0941,0.0047,0.0202,0.0913,0.0053,0.0189,0.0777,0.0096,0.0197,0.0876,0.0059,0.0238
32,4x3,likert5B,1,0,0,0.2053,0.0015,0.0045,0.147,0.0071,0.0052,0.1472,0.0077,0.0058,0.1649,0.0125,0.0273,0.1443,0.0061,0.0061
32,4x3,likert5B,1,0,0,0.181,0.0098,0.0491,0.0692,0.0094,0.0294,0.0511,0.015,0.0369,0.0647,0.0148,0.039,0.0607,0.0132,0.0351
32,4x3,likert5B,1,0,0,0.177,0.0039,0.0166,0.1237,0.0037,0.023,0.1181,0.0129,0.0318,0.0707,0.0061,0.0283,0.1268,0.0079,0.0306
32,4x3,likert5B,1,0,0,0.1135,0,0.029,0.106,0.0002,0.0265,0.1155,0.0024,0.0214,0.1421,0.0024,0.0217,0.1215,0.0016,0.0238
32,4x3,likert5B,1,0,0,0.1533,0.0001,0.0181,0.0492,0.0051,0.0142,0.0658,0.0007,0.0172,0.0388,0.0131,0.0397,0.0637,0.0013,0.0163
32,4x3,likert5B,1,0,0,0.2254,0.0031,0.0077,0.1395,0.0031,0.019,0.1412,0.0036,0.0165,0.1538,0.0007,0.0299,0.1479,0.0035,0.0175
32,4x3,likert5B,1,0,0,0.2132,0.0134,0.0062,0.1519,0.01,0.005,0.1525,0.013,0.0049,0.1543,0.0091,0.0112,0.1466,0.0157,0.0027
32,4x3,likert5B,1,0,0,0.1056,0.0037,0.0164,0.0566,0.0015,0.0385,0.0512,0.0008,0.0306,0.1023,0.0171,0.04,0.053,0.0011,0.0279
32,4x3,likert5B,1,0,0,0.2271,0.001,0.0046,0.1868,0.0001,0.0063,0.1908,0.0001,0.0041,0.2316,0.0019,0.0074,0.2009,0.0001,0.0067
32,4x3,likert5B,1,0,0,0.145,0.0002,0.016,0.1386,0.0007,0.0155,0.1303,0.0007,0.0155,0.1328,0.0002,0.0225,0.1354,0.0008,0.0151
32,4x3,likert5B,1,0,0,0.196,0.0015,0.0226,0.1125,0.0093,0.0178,0.1184,0.0077,0.0187,0.0863,0.0314,0.0529,0.1145,0.0097,0.019
32,4x3,likert5B,1,0,0,0.2002,0.002,0.0194,0.1981,0.0002,0.0134,0.1813,0.0003,0.0139,0.2032,0,0.0134,0.1975,0,0.0136
32,4x3,likert5B,1,0,0,0.177,0.0023,0.0116,0.1402,0.0008,0.0207,0.1372,0.0009,0.0204,0.1056,0.0008,0.0172,0.1465,0.0005,0.0206
32,4x3,likert5B,1,0,0,0.1462,0.004,0.0114,0.0558,0.0029,0.0064,0.0474,0.0014,0.0089,0.0523,0.027,0.0238,0.0511,0.0018,0.0084
32,4x3,likert5B,1,0,0,0.1199,0.0026,0.0236,0.1333,0.0089,0.0191,0.1452,0.0115,0.0256,0.1832,0.02,0.0356,0.1443,0.0083,0.0278
32,4x3,likert5B,1,0,0,0.1419,0.0003,0.0223,0.1396,0.0011,0.0093,0.1337,0.0012,0.0122,0.1462,0.0079,0.0134,0.1291,0.0017,0.011
32,4x3,likert5B,1,0,0,0.19,0.0132,0.0189,0.117,0.011,0.0125,0.125,0.0116,0.0159,0.1314,0.0132,0.0168,0.1374,0.0116,0.0199
32,4x3,likert5B,1,0,0,0.0867,0.0043,0.008,0.0587,0.0029,0.0076,0.0513,0.004,0.0097,0.0428,0.0011,0.0109,0.0651,0.0041,0.0091
